order,identifier,status,included in analysis,started at,ip,device,os,browser,location,time taken,questions answered,tasks completed,tasks skipped,VMT achieved level,VMT attempts,PST levels passed,PST levels correct,PST levels
1,,abandoned,false,2022-10-06 13:02:52,,desktop,OS X,Chrome,SK,00:00:32,0.0%,0.0%,0.0%,,,,,
2,,completed,true,2022-10-06 13:17:49,,desktop,Windows,Edge,GB,00:15:33,99.0%,100.0%,0.0%,6,"[{""id"":1,""level"":1,""gridSize"":3,""canClick"":1665062510077,""clicks"":[{""x"":1,""y"":0,""type"":""mouseDown"",""timestamp"":327},{""x"":1,""y"":0,""type"":""mouseUp"",""timestamp"":545}],""levelPassed"":false},{""id"":2,""level"":1,""gridSize"":3,""canClick"":1665062513043,""clicks"":[]},{""id"":3,""level"":1,""gridSize"":3,""canClick"":1665062519993,""clicks"":[{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":644},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":783},{""x"":2,""y"":0,""type"":""mouseDown"",""timestamp"":1363},{""x"":2,""y"":0,""type"":""mouseUp"",""timestamp"":1488}],""levelPassed"":true},{""id"":4,""level"":2,""gridSize"":3,""canClick"":1665062526110,""clicks"":[{""x"":2,""y"":2,""type"":""mouseDown"",""timestamp"":439},{""x"":2,""y"":2,""type"":""mouseUp"",""timestamp"":565},{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":1675},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":1802},{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":2338},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":2473}],""levelPassed"":true},{""id"":5,""level"":3,""gridSize"":3,""canClick"":1665062533910,""clicks"":[{""x"":0,""y"":0,""type"":""mouseDown"",""timestamp"":94},{""x"":0,""y"":0,""type"":""mouseUp"",""timestamp"":236},{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":1009},{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":1930},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":2049},{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":2517},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":2686},{""x"":2,""y"":2,""type"":""mouseDown"",""timestamp"":3152},{""x"":2,""y"":2,""type"":""mouseUp"",""timestamp"":3285}],""levelPassed"":true},{""id"":6,""level"":4,""gridSize"":3,""canClick"":1665062543211,""clicks"":[{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":533},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":679},{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":1063},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":1220},{""x"":1,""y"":1,""type"":""mouseDown"",""timestamp"":1936},{""x"":1,""y"":1,""type"":""mouseUp"",""timestamp"":2083},{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":2530},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":2690},{""x"":2,""y"":1,""type"":""mouseDown"",""timestamp"":3179},{""x"":2,""y"":1,""type"":""mouseUp"",""timestamp"":3361}],""levelPassed"":true},{""id"":7,""level"":5,""gridSize"":3,""canClick"":1665062553294,""clicks"":[{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":538},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":685},{""x"":2,""y"":1,""type"":""mouseDown"",""timestamp"":1340},{""x"":2,""y"":1,""type"":""mouseUp"",""timestamp"":1479},{""x"":0,""y"":0,""type"":""mouseDown"",""timestamp"":2492},{""x"":0,""y"":0,""type"":""mouseUp"",""timestamp"":2654}],""levelPassed"":false},{""id"":8,""level"":5,""gridSize"":3,""canClick"":1665062563211,""clicks"":[{""x"":2,""y"":1,""type"":""mouseDown"",""timestamp"":653},{""x"":2,""y"":1,""type"":""mouseUp"",""timestamp"":806},{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":1553},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":1707},{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":2301},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":2461},{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":2859},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":3055},{""x"":1,""y"":1,""type"":""mouseDown"",""timestamp"":3403},{""x"":1,""y"":1,""type"":""mouseDown"",""timestamp"":4466},{""x"":1,""y"":1,""type"":""mouseUp"",""timestamp"":4590},{""x"":2,""y"":0,""type"":""mouseDown"",""timestamp"":5085},{""x"":2,""y"":0,""type"":""mouseUp"",""timestamp"":5246}],""levelPassed"":true},{""id"":9,""level"":6,""gridSize"":3,""canClick"":1665062575894,""clicks"":[{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":1255},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":1401},{""x"":1,""y"":0,""type"":""mouseDown"",""timestamp"":1995},{""x"":1,""y"":0,""type"":""mouseUp"",""timestamp"":2155},{""x"":2,""y"":1,""type"":""mouseDown"",""timestamp"":2672},{""x"":2,""y"":1,""type"":""mouseUp"",""timestamp"":2867}],""levelPassed"":false}]",28,27,"[{""id"":1,""correct"":true,""canClick"":1665062377081,""keyDown"":9733},{""id"":2,""correct"":true,""canClick"":1665062387335,""keyDown"":4246},{""id"":3,""correct"":true,""canClick"":1665062392011,""keyDown"":3350},{""id"":4,""correct"":true,""canClick"":1665062395854,""keyDown"":1967},{""id"":5,""correct"":true,""canClick"":1665062398240,""keyDown"":2976},{""id"":6,""correct"":true,""canClick"":1665062401753,""keyDown"":2863},{""id"":7,""correct"":true,""canClick"":1665062405101,""keyDown"":2252},{""id"":8,""correct"":true,""canClick"":1665062407864,""keyDown"":4201},{""id"":9,""correct"":true,""canClick"":1665062412531,""keyDown"":2424},{""id"":10,""correct"":true,""canClick"":1665062415433,""keyDown"":2335},{""id"":11,""correct"":true,""canClick"":1665062418228,""keyDown"":1996},{""id"":12,""correct"":true,""canClick"":1665062420673,""keyDown"":1738},{""id"":13,""correct"":true,""canClick"":1665062422850,""keyDown"":2698},{""id"":14,""correct"":true,""canClick"":1665062426050,""keyDown"":3557},{""id"":15,""correct"":true,""canClick"":1665062430063,""keyDown"":1902},{""id"":16,""correct"":true,""canClick"":1665062432431,""keyDown"":4508},{""id"":17,""correct"":true,""canClick"":1665062437348,""keyDown"":1653},{""id"":18,""correct"":true,""canClick"":1665062439499,""keyDown"":2225},{""id"":19,""correct"":true,""canClick"":1665062442222,""keyDown"":2489},{""id"":20,""correct"":true,""canClick"":1665062445182,""keyDown"":1194},{""id"":21,""correct"":true,""canClick"":1665062446854,""keyDown"":2711},{""id"":22,""correct"":true,""canClick"":1665062450079,""keyDown"":2344},{""id"":23,""correct"":true,""canClick"":1665062452876,""keyDown"":1246},{""id"":24,""correct"":true,""canClick"":1665062454693,""keyDown"":1234},{""id"":25,""correct"":false,""canClick"":1665062456406,""keyDown"":4317},{""id"":26,""correct"":true,""canClick"":1665062461196,""keyDown"":4012},{""id"":27,""correct"":true,""canClick"":1665062465689,""keyDown"":2968},{""id"":28,""correct"":true,""canClick"":1665062469102,""keyDown"":1769}]"
3,,completed,true,2022-10-06 13:18:04,,desktop,Windows,Chrome,GB,00:29:33,100.0%,100.0%,0.0%,7,"[{""id"":1,""level"":1,""gridSize"":3,""canClick"":1665063128505,""clicks"":[{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":1156},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":1220},{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":1451},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":1515}],""levelPassed"":true},{""id"":2,""level"":2,""gridSize"":3,""canClick"":1665063134655,""clicks"":[{""x"":1,""y"":0,""type"":""mouseDown"",""timestamp"":486},{""x"":1,""y"":0,""type"":""mouseUp"",""timestamp"":549},{""x"":2,""y"":0,""type"":""mouseDown"",""timestamp"":758},{""x"":2,""y"":0,""type"":""mouseUp"",""timestamp"":834},{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":1071},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":1146}],""levelPassed"":true},{""id"":3,""level"":3,""gridSize"":3,""canClick"":1665063141121,""clicks"":[{""x"":2,""y"":1,""type"":""mouseDown"",""timestamp"":719},{""x"":2,""y"":1,""type"":""mouseUp"",""timestamp"":790},{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":955},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":1039},{""x"":2,""y"":0,""type"":""mouseDown"",""timestamp"":1262},{""x"":2,""y"":0,""type"":""mouseUp"",""timestamp"":1340},{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":1636},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":1708}],""levelPassed"":true},{""id"":4,""level"":4,""gridSize"":3,""canClick"":1665063148854,""clicks"":[{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":527},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":593},{""x"":2,""y"":2,""type"":""mouseDown"",""timestamp"":905},{""x"":2,""y"":2,""type"":""mouseUp"",""timestamp"":997},{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":1150},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":1239},{""x"":2,""y"":0,""type"":""mouseDown"",""timestamp"":1552},{""x"":2,""y"":0,""type"":""mouseUp"",""timestamp"":1643},{""x"":1,""y"":0,""type"":""mouseDown"",""timestamp"":1773},{""x"":1,""y"":0,""type"":""mouseUp"",""timestamp"":1851}],""levelPassed"":true},{""id"":5,""level"":5,""gridSize"":3,""canClick"":1665063157437,""clicks"":[{""x"":0,""y"":0,""type"":""mouseDown"",""timestamp"":667},{""x"":0,""y"":0,""type"":""mouseUp"",""timestamp"":734},{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":896},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":978},{""x"":1,""y"":1,""type"":""mouseDown"",""timestamp"":1161},{""x"":1,""y"":1,""type"":""mouseUp"",""timestamp"":1240},{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":3628},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":3695},{""x"":2,""y"":2,""type"":""mouseDown"",""timestamp"":3955},{""x"":2,""y"":2,""type"":""mouseUp"",""timestamp"":4043},{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":4235},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":4313}],""levelPassed"":true},{""id"":6,""level"":6,""gridSize"":3,""canClick"":1665063169170,""clicks"":[{""x"":2,""y"":1,""type"":""mouseDown"",""timestamp"":1036},{""x"":2,""y"":1,""type"":""mouseUp"",""timestamp"":1112},{""x"":2,""y"":0,""type"":""mouseDown"",""timestamp"":1289},{""x"":2,""y"":0,""type"":""mouseUp"",""timestamp"":1374},{""x"":1,""y"":0,""type"":""mouseDown"",""timestamp"":1548},{""x"":1,""y"":0,""type"":""mouseUp"",""timestamp"":1618},{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":1807},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":1886},{""x"":1,""y"":1,""type"":""mouseDown"",""timestamp"":2106},{""x"":1,""y"":1,""type"":""mouseUp"",""timestamp"":2184},{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":2371},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":2445},{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":2608},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":2678}],""levelPassed"":true},{""id"":7,""level"":7,""gridSize"":3,""canClick"":1665063179970,""clicks"":[{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":577},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":653},{""x"":1,""y"":1,""type"":""mouseDown"",""timestamp"":840},{""x"":1,""y"":1,""type"":""mouseUp"",""timestamp"":904},{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":1041},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":1099},{""x"":2,""y"":2,""type"":""mouseDown"",""timestamp"":1329},{""x"":2,""y"":2,""type"":""mouseUp"",""timestamp"":1419},{""x"":1,""y"":0,""type"":""mouseDown"",""timestamp"":1658},{""x"":1,""y"":0,""type"":""mouseUp"",""timestamp"":1754},{""x"":0,""y"":0,""type"":""mouseDown"",""timestamp"":1890},{""x"":0,""y"":0,""type"":""mouseUp"",""timestamp"":1970},{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":2502},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":2578}],""levelPassed"":false},{""id"":8,""level"":7,""gridSize"":3,""canClick"":1665063189169,""clicks"":[]},{""id"":9,""level"":7,""gridSize"":3,""canClick"":1665063195618,""clicks"":[{""x"":1,""y"":0,""type"":""mouseDown"",""timestamp"":675},{""x"":1,""y"":0,""type"":""mouseUp"",""timestamp"":740},{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":932},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":1010},{""x"":1,""y"":1,""type"":""mouseDown"",""timestamp"":1205},{""x"":1,""y"":1,""type"":""mouseUp"",""timestamp"":1294},{""x"":2,""y"":2,""type"":""mouseDown"",""timestamp"":1583},{""x"":2,""y"":2,""type"":""mouseUp"",""timestamp"":1678},{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":2674},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":2752},{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":6764},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":6839}],""levelPassed"":false},{""id"":10,""level"":7,""gridSize"":3,""canClick"":1665063210818,""clicks"":[{""x"":2,""y"":1,""type"":""mouseDown"",""timestamp"":1507},{""x"":2,""y"":1,""type"":""mouseUp"",""timestamp"":1587},{""x"":2,""y"":0,""type"":""mouseDown"",""timestamp"":1865},{""x"":2,""y"":0,""type"":""mouseUp"",""timestamp"":1931},{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":2539},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":2616},{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":2908},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":3001}],""levelPassed"":false}]",34,32,"[{""id"":1,""correct"":true,""canClick"":1665062797228,""keyDown"":4590},{""id"":2,""correct"":true,""canClick"":1665062802232,""keyDown"":2128},{""id"":3,""correct"":true,""canClick"":1665062804762,""keyDown"":2966},{""id"":4,""correct"":true,""canClick"":1665062808132,""keyDown"":1574},{""id"":5,""correct"":false,""canClick"":1665062810116,""keyDown"":1330},{""id"":6,""correct"":true,""canClick"":1665062811849,""keyDown"":2650},{""id"":7,""correct"":true,""canClick"":1665062814902,""keyDown"":2043},{""id"":8,""correct"":true,""canClick"":1665062817360,""keyDown"":1704},{""id"":9,""correct"":true,""canClick"":1665062819467,""keyDown"":3373},{""id"":10,""correct"":true,""canClick"":1665062823242,""keyDown"":2018},{""id"":11,""correct"":true,""canClick"":1665062825675,""keyDown"":2186},{""id"":12,""correct"":true,""canClick"":1665062828263,""keyDown"":2407},{""id"":13,""correct"":true,""canClick"":1665062831082,""keyDown"":3260},{""id"":14,""correct"":true,""canClick"":1665062834752,""keyDown"":2278},{""id"":15,""correct"":false,""canClick"":1665062837432,""keyDown"":3225},{""id"":16,""correct"":true,""canClick"":1665062841060,""keyDown"":2206},{""id"":17,""correct"":true,""canClick"":1665062843674,""keyDown"":1431},{""id"":18,""correct"":true,""canClick"":1665062845508,""keyDown"":1461},{""id"":19,""correct"":true,""canClick"":1665062847375,""keyDown"":2325},{""id"":20,""correct"":true,""canClick"":1665062850110,""keyDown"":2455},{""id"":21,""correct"":true,""canClick"":1665062852968,""keyDown"":2557},{""id"":22,""correct"":true,""canClick"":1665062855926,""keyDown"":2000},{""id"":23,""correct"":true,""canClick"":1665062858329,""keyDown"":1496},{""id"":24,""correct"":true,""canClick"":1665062860226,""keyDown"":1748},{""id"":25,""correct"":true,""canClick"":1665062862391,""keyDown"":3955},{""id"":26,""correct"":true,""canClick"":1665062866748,""keyDown"":3737},{""id"":27,""correct"":true,""canClick"":1665062870889,""keyDown"":2000},{""id"":28,""correct"":true,""canClick"":1665062873308,""keyDown"":1607},{""id"":29,""correct"":true,""canClick"":1665062875322,""keyDown"":1467},{""id"":30,""correct"":true,""canClick"":1665062877196,""keyDown"":1080},{""id"":31,""correct"":true,""canClick"":1665062878683,""keyDown"":2253},{""id"":32,""correct"":true,""canClick"":1665062881340,""keyDown"":2249},{""id"":33,""correct"":true,""canClick"":1665062883992,""keyDown"":2469},{""id"":34,""correct"":true,""canClick"":1665062886863,""keyDown"":1114}]"
4,,completed,true,2022-10-06 13:20:39,,desktop,Windows,Chrome,GB,00:27:15,100.0%,100.0%,0.0%,6,"[{""id"":1,""level"":1,""gridSize"":3,""canClick"":1665062835451,""clicks"":[{""x"":1,""y"":1,""type"":""mouseDown"",""timestamp"":1461},{""x"":1,""y"":1,""type"":""mouseUp"",""timestamp"":1462},{""x"":0,""y"":0,""type"":""mouseDown"",""timestamp"":1736},{""x"":0,""y"":0,""type"":""mouseUp"",""timestamp"":1737}],""levelPassed"":true},{""id"":2,""level"":2,""gridSize"":3,""canClick"":1665062841832,""clicks"":[{""x"":2,""y"":1,""type"":""mouseDown"",""timestamp"":541},{""x"":2,""y"":1,""type"":""mouseUp"",""timestamp"":545},{""x"":1,""y"":0,""type"":""mouseDown"",""timestamp"":802},{""x"":1,""y"":0,""type"":""mouseUp"",""timestamp"":804},{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":998},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":1001},{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":6093},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":6096}],""levelPassed"":true},{""id"":3,""level"":3,""gridSize"":3,""canClick"":1665062848179,""clicks"":[{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":553},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":558},{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":1432},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":1439}],""levelPassed"":false},{""id"":4,""level"":3,""gridSize"":3,""canClick"":1665062854709,""clicks"":[{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":1130},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":1135},{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":1596},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":1598},{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":2095},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":2097},{""x"":1,""y"":1,""type"":""mouseDown"",""timestamp"":2497},{""x"":1,""y"":1,""type"":""mouseUp"",""timestamp"":2499}],""levelPassed"":true},{""id"":5,""level"":4,""gridSize"":3,""canClick"":1665062863255,""clicks"":[{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":619},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":625},{""x"":1,""y"":0,""type"":""mouseDown"",""timestamp"":1094},{""x"":1,""y"":0,""type"":""mouseUp"",""timestamp"":1095},{""x"":2,""y"":1,""type"":""mouseDown"",""timestamp"":1545},{""x"":2,""y"":1,""type"":""mouseUp"",""timestamp"":1550},{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":1987},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":1992},{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":2344},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":2346}],""levelPassed"":true},{""id"":6,""level"":5,""gridSize"":3,""canClick"":1665062872335,""clicks"":[{""x"":0,""y"":0,""type"":""mouseDown"",""timestamp"":554},{""x"":0,""y"":0,""type"":""mouseUp"",""timestamp"":555},{""x"":1,""y"":2,""type"":""mouseDown"",""timestamp"":985},{""x"":1,""y"":2,""type"":""mouseUp"",""timestamp"":988},{""x"":1,""y"":1,""type"":""mouseDown"",""timestamp"":1560},{""x"":1,""y"":1,""type"":""mouseUp"",""timestamp"":1562},{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":2150},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":2152}],""levelPassed"":false},{""id"":7,""level"":5,""gridSize"":3,""canClick"":1665062882665,""clicks"":[{""x"":1,""y"":1,""type"":""mouseDown"",""timestamp"":710},{""x"":1,""y"":1,""type"":""mouseUp"",""timestamp"":712},{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":1102},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":1104},{""x"":0,""y"":0,""type"":""mouseDown"",""timestamp"":1447},{""x"":0,""y"":0,""type"":""mouseUp"",""timestamp"":1453},{""x"":1,""y"":0,""type"":""mouseDown"",""timestamp"":1728},{""x"":1,""y"":0,""type"":""mouseUp"",""timestamp"":1730},{""x"":2,""y"":2,""type"":""mouseDown"",""timestamp"":2051},{""x"":2,""y"":2,""type"":""mouseUp"",""timestamp"":2053},{""x"":0,""y"":2,""type"":""mouseDown"",""timestamp"":2277},{""x"":0,""y"":2,""type"":""mouseUp"",""timestamp"":2279}],""levelPassed"":true},{""id"":8,""level"":6,""gridSize"":3,""canClick"":1665062892377,""clicks"":[{""x"":2,""y"":1,""type"":""mouseDown"",""timestamp"":673},{""x"":2,""y"":1,""type"":""mouseUp"",""timestamp"":676},{""x"":0,""y"":0,""type"":""mouseDown"",""timestamp"":1025},{""x"":0,""y"":0,""type"":""mouseUp"",""timestamp"":1027},{""x"":2,""y"":0,""type"":""mouseDown"",""timestamp"":1321},{""x"":2,""y"":0,""type"":""mouseUp"",""timestamp"":1325},{""x"":0,""y"":1,""type"":""mouseDown"",""timestamp"":1602},{""x"":0,""y"":1,""type"":""mouseUp"",""timestamp"":1604},{""x"":1,""y"":1,""type"":""mouseDown"",""timestamp"":2125},{""x"":1,""y"":1,""type"":""mouseUp"",""timestamp"":2131}],""levelPassed"":false}]",35,33,"[{""id"":1,""correct"":true,""canClick"":1665062593235,""keyDown"":29226},{""id"":2,""correct"":true,""canClick"":1665062622927,""keyDown"":2351},{""id"":3,""correct"":true,""canClick"":1665062625691,""keyDown"":2159},{""id"":4,""correct"":true,""canClick"":1665062628287,""keyDown"":1720},{""id"":5,""correct"":true,""canClick"":1665062630423,""keyDown"":2007},{""id"":6,""correct"":true,""canClick"":1665062632911,""keyDown"":1607},{""id"":7,""correct"":true,""canClick"":1665062634939,""keyDown"":1769},{""id"":8,""correct"":true,""canClick"":1665062637122,""keyDown"":1537},{""id"":9,""correct"":true,""canClick"":1665062639072,""keyDown"":3391},{""id"":10,""correct"":true,""canClick"":1665062642930,""keyDown"":1618},{""id"":11,""correct"":true,""canClick"":1665062644994,""keyDown"":1906},{""id"":12,""correct"":true,""canClick"":1665062647443,""keyDown"":2023},{""id"":13,""correct"":false,""canClick"":1665062649926,""keyDown"":3542},{""id"":14,""correct"":true,""canClick"":1665062653936,""keyDown"":2956},{""id"":15,""correct"":true,""canClick"":1665062657349,""keyDown"":2973},{""id"":16,""correct"":true,""canClick"":1665062660835,""keyDown"":1561},{""id"":17,""correct"":true,""canClick"":1665062662938,""keyDown"":2211},{""id"":18,""correct"":true,""canClick"":1665062665652,""keyDown"":1643},{""id"":19,""correct"":true,""canClick"":1665062667702,""keyDown"":1842},{""id"":20,""correct"":true,""canClick"":1665062669990,""keyDown"":1828},{""id"":21,""correct"":true,""canClick"":1665062672220,""keyDown"":2041},{""id"":22,""correct"":true,""canClick"":1665062674697,""keyDown"":1307},{""id"":23,""correct"":true,""canClick"":1665062676431,""keyDown"":1397},{""id"":24,""correct"":true,""canClick"":1665062678367,""keyDown"":1748},{""id"":25,""correct"":false,""canClick"":1665062680519,""keyDown"":2157},{""id"":26,""correct"":true,""canClick"":1665062683085,""keyDown"":2843},{""id"":27,""correct"":true,""canClick"":1665062686336,""keyDown"":2315},{""id"":28,""correct"":true,""canClick"":1665062689065,""keyDown"":2932},{""id"":29,""correct"":true,""canClick"":1665062692400,""keyDown"":1357},{""id"":30,""correct"":true,""canClick"":1665062694176,""keyDown"":1058},{""id"":31,""correct"":true,""canClick"":1665062695678,""keyDown"":2239},{""id"":32,""correct"":true,""canClick"":1665062698355,""keyDown"":3019},{""id"":33,""correct"":true,""canClick"":1665062701801,""keyDown"":1839},{""id"":34,""correct"":true,""canClick"":1665062704076,""keyDown"":1317},{""id"":35,""correct"":true,""canClick"":1665062705803,""keyDown"":2244}]"
