respondent number,task number,task text,device frame,display time,time taken,file name,T1Q1: What is the company’s name?,T1Q2: Describe the page you saw in your own words in as much detail as you can recall. What was it made up of? What did it look like?,T1Q3: Which word in this pair describes this web page more appropriately?,T1Q4: Which word in this pair describes this web page more appropriately?,T2Q1: What is the company’s name?,T2Q2: What does this web page provide or sell?,T2Q3: What animal is on the clothes of the person in the dominant/biggest picture on the web page?,T2Q4: Describe the page you saw in your own words in as much detail as you can recall. What was it made up of? What did it look like?,T2Q5: Which word in this pair describes this web page more appropriately?,T2Q6: Which word in this pair describes this web page more appropriately?,T2Q7: Which word in this pair describes this web page more appropriately?,T2Q8: Which word in this pair describes this web page more appropriately?,T2Q9: Which word in this pair describes this web page more appropriately?,T2Q10: Which word in this pair describes this web page more appropriately?,T2Q11: Which word in this pair describes this web page more appropriately?,T2Q12: Which word in this pair describes this web page more appropriately?,T2Q13: Which word in this pair describes this web page more appropriately?,T2Q14: Which word in this pair describes this web page more appropriately?,T2Q15: Were you familiar with this website? Have you seen it before?,T3Q1: What is the company’s name?,T3Q2: What does this web page provide or sell?,T3Q3: How many children are in the dominant/biggest picture on the web page?,T3Q4: Describe the page you saw in your own words in as much detail as you can recall. What was it made up of? What did it look like?,T3Q5: Which word in this pair describes this web page more appropriately?,T3Q6: Which word in this pair describes this web page more appropriately?,T3Q7: Which word in this pair describes this web page more appropriately?,T3Q8: Which word in this pair describes this web page more appropriately?,T3Q9: Which word in this pair describes this web page more appropriately?,T3Q10: Which word in this pair describes this web page more appropriately?,T3Q11: Which word in this pair describes this web page more appropriately?,T3Q12: Which word in this pair describes this web page more appropriately?,T3Q13: Which word in this pair describes this web page more appropriately?,T3Q14: Which word in this pair describes this web page more appropriately?,T3Q15: Were you familiar with this website? Have you seen it before?,T4Q1: What is the company’s name?,T4Q2: What does this web page provide or sell?,T4Q3: From what year is the offer in the dominant/biggest picture on the web page?,T4Q4: Describe the page you saw in your own words in as much detail as you can recall. What was it made up of? What did it look like?,T4Q5: Which word in this pair describes this web page more appropriately?,T4Q6: Which word in this pair describes this web page more appropriately?,T4Q7: Which word in this pair describes this web page more appropriately?,T4Q8: Which word in this pair describes this web page more appropriately?,T4Q9: Which word in this pair describes this web page more appropriately?,T4Q10: Which word in this pair describes this web page more appropriately?,T4Q11: Which word in this pair describes this web page more appropriately?,T4Q12: Which word in this pair describes this web page more appropriately?,T4Q13: Which word in this pair describes this web page more appropriately?,T4Q14: Which word in this pair describes this web page more appropriately?,T4Q15: Were you familiar with this website? Have you seen it before?,T5Q1: What is the company’s name?,T5Q2: What does this web page provide or sell?,T5Q3: Which day of the week is the website providing information for?,T5Q4: Describe the page you saw in your own words in as much detail as you can recall. What was it made up of? What did it look like?,T5Q5: Which word in this pair describes this web page more appropriately?,T5Q6: Which word in this pair describes this web page more appropriately?,T5Q7: Which word in this pair describes this web page more appropriately?,T5Q8: Which word in this pair describes this web page more appropriately?,T5Q9: Which word in this pair describes this web page more appropriately?,T5Q10: Which word in this pair describes this web page more appropriately?,T5Q11: Which word in this pair describes this web page more appropriately?,T5Q12: Which word in this pair describes this web page more appropriately?,T5Q13: Which word in this pair describes this web page more appropriately?,T5Q14: Which word in this pair describes this web page more appropriately?,T5Q15: Were you familiar with this website? Have you seen it before?,T6Q1: What is the company’s name?,T6Q2: What does this web page provide or sell?,T6Q3: What symbols are printed on the cardboard box in the dominant/biggest picture on the web page?,T6Q4: Describe the page you saw in your own words in as much detail as you can recall. What was it made up of? What did it look like?,T6Q5: Which word in this pair describes this web page more appropriately?,T6Q6: Which word in this pair describes this web page more appropriately?,T6Q7: Which word in this pair describes this web page more appropriately?,T6Q8: Which word in this pair describes this web page more appropriately?,T6Q9: Which word in this pair describes this web page more appropriately?,T6Q10: Which word in this pair describes this web page more appropriately?,T6Q11: Which word in this pair describes this web page more appropriately?,T6Q12: Which word in this pair describes this web page more appropriately?,T6Q13: Which word in this pair describes this web page more appropriately?,T6Q14: Which word in this pair describes this web page more appropriately?,T6Q15: Were you familiar with this website? Have you seen it before?,T7Q1: What is the company’s name?,T7Q2: What does this web page provide or sell?,T7Q3: Describe what is in the background in the dominant/biggest picture on the web page.,T7Q4: Describe the page you saw in your own words in as much detail as you can recall. What was it made up of? What did it look like?,T7Q5: Which word in this pair describes this web page more appropriately?,T7Q6: Which word in this pair describes this web page more appropriately?,T7Q7: Which word in this pair describes this web page more appropriately?,T7Q8: Which word in this pair describes this web page more appropriately?,T7Q9: Which word in this pair describes this web page more appropriately?,T7Q10: Which word in this pair describes this web page more appropriately?,T7Q11: Which word in this pair describes this web page more appropriately?,T7Q12: Which word in this pair describes this web page more appropriately?,T7Q13: Which word in this pair describes this web page more appropriately?,T7Q14: Which word in this pair describes this web page more appropriately?,T7Q15: Were you familiar with this website? Have you seen it before?
3,6,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,109,8.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mega vets,food and toys for animals,dog,logo and different pages were quite big at the top,5,6,4,2,5,2,3,3,5,3,No,,,,,,,,,,,,,,,
3,5,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,175,6.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weathery,weather info,thursday,"weather for america? also looking at different weather forcasts ",5,4,3,5,5,3,5,4,5,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,60,4.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dont know,not sure,fdont know,dont remember a lot from the information given,3,3,4,3,3,3,3,4,5,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,<b>This is just a warm-up task</b> for the following activity<b>. </b><div><b><br /></b><div>Please<b> look</b> at the following website design<b> for 10 seconds</b> and <b>try to remember as much</b> as possible. The design will disappear automatically. We will then ask you some questions.</div></div>,None,10,47,DEMO.png,I don't know,Looked like a store for clothing music and posters. Lots of red buttons. Womens fashion section. 50% off something somewhere? Wish list at the top,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,91,6.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weathery,Weather reports,Thursday,It was showing weather in prague. Mostly around 18/19 degrees. Weather was for thursday. Cold and rain notice near the top,2,2,7,3,3,3,1,4,2,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,96,3.png,,,,,,,,,,,,,,,,,,,,I-clear,Glasses,No idea,"Three sections, one for glasses, contact lenses and sunglasses respectively. nearest store was prague. Appointment button top right",6,5,7,5,7,5,3,6,7,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,103,4.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hillsport,Outdoors gear,2020,Snow leopard and people running up a hill. Open 9-5 mon-fri. Backpacks and some other sections along the bottom. New collection. Lots of white and blue,5,5,6,4,6,5,3,6,6,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,110,8.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mega zoo,Animal products,No idea,"There were sections for different animals. Dogs, cats, small animals - I forget most but then there was a word I'd never seen before. Terrasctium? That's wrong but it's something like that. Online to delivery in 60 minutes.",3,2,2,2,2,3,2,3,2,2,No,,,,,,,,,,,,,,,
4,7,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,112,9.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-Live,It's a news site I think,Either coins or a set of buildings for batteries. Can't remember which is bigger,Very text based. Articles that looked focused on tech. Some problem with operators and money. An article on energy storage solutions.,3,2,3,2,3,2,1,2,5,1,No
4,2,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,122,2.png,,,,,Whistle,Sustainable fashion,No idea,"Simple sustainable clothing site. 3 major sections - mens, womens and something else. Children I think. Clothes all looked like pajamas. Lots of faded pastel colours. Blonde woman looked like a kid. Man had a beard.",6,5,7,5,7,5,2,7,7,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,<b>This is just a warm-up task</b> for the following activity<b>. </b><div><b><br /></b><div>Please<b> look</b> at the following website design<b> for 10 seconds</b> and <b>try to remember as much</b> as possible. The design will disappear automatically. We will then ask you some questions.</div></div>,None,10,99,DEMO.png,Your shoe company,"The page consisted of mostly red and white. There was pictures of shoes in the middle, and further pictures at the bottom and right hand side of the page. On the left hand side of the page there were sections that you would be able to click on such as shoes, clothes etc. At the top of the page there was some contact information such as an email address. ",4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,137,8.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mega Zoo,Food for animals,a circle with the number 60,The page was for a company called Mega Zoo. At the top there was a menu bar that allowed you to select different types of animal. There was a large advertisement photo just below this. Then at the bottom of the page there was a few different food pieces being advertised for sale.,4,2,5,4,5,4,3,5,5,4,No,,,,,,,,,,,,,,,
7,5,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,131,6.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weathery,It provides weather forcast for different days and locations,Not sure,"The page was called Weathery, which was a mostly blue web page. In the middle left hand side there was a map with temepratures in the different locations. At the bottom was the different days of the week and there high and low temperature and also information on things such as rain or cloud. In the top right it said that we were looking at Prague. ",4,5,6,5,6,5,5,6,5,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,128,9.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech - something,Provides news articles and also weather,Forgot,"The page was a news page, with lots of different news articles listed on the left hand side. The top of the page had menu bar in which you could navigate through different topics. It said prague with the weather at the top. The middle of the page had the main new story of the day with pictures.",2,3,5,5,5,5,5,4,3,3,No
7,4,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,114,4.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HillSport,Sports gear,It was a picture of a white lion/tiger and had people walking up a mountain in the background,"It was a sports page, with a large picture in the middle of a white lion/tiger and people walking up a mountain. The top of the page had a generic menu bar allowing to click through different tabs and at the bottom there was some sections for different sports",5,5,6,5,6,4,5,6,6,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,129,2.png,,,,,Whistles,Clothing,Sloth,"This was a page selling clothing for men, women and children. It looked to sell mainly pyjamas. the page was built of mainly neutrul colours and have 4 pain pictures, 2 of children wearing the clothing, 1 women and 1 man. This allowed you to select whether you were looking for men or women or childrens clothing. The company logo with their name in it was a blue circle.",6,6,6,6,5,4,5,6,6,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,106,3.png,,,,,,,,,,,,,,,,,,,,I-Care,"Sells sunglasses, sports glasses and contact lenses",2,"The page had a main picture with 2 adults and 2 children laying on a beach. Below there was 3 sections, sports glasses, sun glasses and contact lenses with up close pictures of the products. There was a menu at the top allowing to select between sections.",6,5,6,4,6,4,5,6,6,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,<b>This is just a warm-up task</b> for the following activity<b>. </b><div><b><br /></b><div>Please<b> look</b> at the following website design<b> for 10 seconds</b> and <b>try to remember as much</b> as possible. The design will disappear automatically. We will then ask you some questions.</div></div>,None,10,48,DEMO.png,Fair shop,It was made up of shoes and other fashion items for women,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,135,9.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-live,"It is a news website relating to technology and medicine ",Batteries,"There were various pictures and articles about topics such as batteries, cancer and government policy",6,5,6,5,6,4,4,6,7,5,No
8,3,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,104,3.png,,,,,,,,,,,,,,,,,,,,I-care,"Sunglasses, sports glasses, contacts",3,It sold different types of eye products that are used for holiday/sports purposes.,4,3,5,3,5,3,3,4,5,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,108,8.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mega zoo,Pet products and animals,A parrot,There were different animals you can but at the top and it offered 60 minutes pick up time.,2,2,2,3,3,3,5,3,3,5,No,,,,,,,,,,,,,,,
8,5,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,109,6.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weathery,"Provides weather forecasts ",Thursday,"It was showing weather for an area, I think Prague, and different articles on the climate ",7,4,5,5,7,5,3,6,7,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,104,2.png,,,,,Whistles,Sustainable clothing,lion,"It offers sustainable clothing for men, women and children with a picture of each of them in different categories.",5,3,5,4,4,3,3,4,4,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,132,4.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hill sport,Mountain/outdoor sporting equipment,2020,A large picture of a Snow Leopard and a shop offering outdoor equipment such as shoes and backpacks.,5,5,6,5,4,5,5,5,6,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,<b>This is just a warm-up task</b> for the following activity<b>. </b><div><b><br /></b><div>Please<b> look</b> at the following website design<b> for 10 seconds</b> and <b>try to remember as much</b> as possible. The design will disappear automatically. We will then ask you some questions.</div></div>,None,10,141,DEMO.png,Fair Shop,"It looks like a website for a shop that sells a lot of mens and womens clothes. It also looked like it had Christmas items available. It also had store opening hours, so I guess it is a shop that can be visited in person not just online. It looked liked it had a lot of offers, like 50% off some things. ",4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,93,8.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mega Zoo,"Pet food and accessories ",I don't remember,It had a lot going on - lots of different sections to click through too.,5,3,5,3,4,3,4,4,3,5,No,,,,,,,,,,,,,,,
9,7,Please<b> look</b> at the following website design <b>for 10 seconds</b> and try to <b>remember as much</b> as possible. We will then ask you some questions.,None,10,117,9.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech Live,"Provides news on technology ",I don't remember,"Lots of different stories on the latest news on technology developments. There was a live ticker on the side of latest news in the industry and a section on the other side showing the most read stories on the website. ",3,4,5,4,4,4,4,4,5,4,No
